director_name,num_critic_for_reviews,duration,director_facebook_likes,num_voted_users,cast_total_facebook_likes,content_rating,title_year,imdb_score,movie_facebook_likes,director_experience,director_avg_imdb_score,movie_success_ratio,year_since_last_movie,target_genre,genre_frequency,actor_1_genre_avg_score,normalized_actor_popularity_score
Eric Styles,16.0,92.0,4.0,704,2020,R,1999.0,6.4,100,1,6.4,0.00384,0.0,Drama,1,6.716896551724138,-0.42055925679804357
Laurent Cantet,212.0,128.0,39.0,29248,17,PG-13,2008.0,7.5,0,1,7.5,21.690728476821192,0.0,Drama,1,6.716896551724138,-0.5024967088291395
Roman Polanski,215.0,136.0,2000.0,140527,2997,R,1968.0,8.0,13000,6,7.416666666666667,5.5609337391304345,0.0,Drama,1,6.716896551724138,-0.39533911082404
John Ford,107.0,113.0,673.0,53741,2693,Approved,1962.0,8.1,0,4,7.55,4.2689759375,-1.0,Drama,2,7.2603448275862075,-0.4187658241954478
Max Mayer,122.0,99.0,6.0,29239,1936,PG-13,2009.0,7.2,0,1,7.2,0.39779842794759823,0.0,Drama,1,6.716896551724138,-0.4243142563097285
Joshua Marston,155.0,101.0,13.0,30474,308,R,2004.0,7.5,0,1,7.5,2.1723993333333333,0.0,Crime,1,6.804885993485342,-0.48680417355642625
Mike Mills,261.0,105.0,101.0,73349,2016,R,2010.0,7.2,15000,2,6.9,1.805098125,0.0,Comedy,2,6.131214802896219,-0.416524033442203
John Gulager,130.0,95.0,38.0,25542,170118,R,2005.0,6.4,0,1,6.4,2.9656605625,0.0,Action,1,6.197808219178082,8.850310358476834
John Landis,94.0,109.0,644.0,90177,3468,R,1978.0,7.6,0,5,7.0,47.2,1.0,Comedy,3,6.131214802896219,-0.3721926212967879
Guy Hamilton,164.0,110.0,82.0,139432,1198,Approved,1964.0,7.8,0,6,6.95,17.033333333333335,-1.0,Action,5,6.197808219178082,-0.4605191769746314
Brandon Cronenberg,188.0,108.0,43.0,9356,1962,Not Rated,2012.0,5.7,0,1,5.7,7.58754025,0.0,Horror,1,5.64861111111111,-0.4118723176292201
Frank Capra,206.0,118.0,964.0,275720,1844,PG,1946.0,8.6,41000,5,8.059999999999999,11.692175094339621,-15.0,Drama,1,6.716896551724138,-0.44678820861100726
Danny Boyle,134.0,94.0,0.0,469561,3559,R,1996.0,8.2,21000,8,7.4375,4.714795714285715,0.0,Drama,3,6.716896551724138,-0.31043128604489467
Spike Lee,53.0,115.0,0.0,4687,1964,R,2000.0,6.6,290,16,6.56875,12.722674,4.0,Comedy,7,6.131214802896219,-0.4027930650785788
Tod Williams,264.0,98.0,21.0,82133,1081,R,2010.0,5.7,14000,1,5.7,28.249961333333335,0.0,Horror,1,5.64861111111111,-0.44970253659022547
Kirk Jones,94.0,91.0,52.0,21245,1965,PG,1998.0,7.4,0,5,6.6,8.262935666666667,0.0,Comedy,4,6.131214802896219,-0.4001589609435162
Michael Moore,215.0,120.0,909.0,123090,1779,R,2002.0,8.0,4000,6,7.283333333333334,5.31122825,-5.0,Crime,2,7.428571428571429,-0.4139459740759715
Yimou Zhang,85.0,109.0,611.0,2789,900,PG-13,2014.0,7.3,0,6,7.183333333333334,0.02297698770242299,0.0,Drama,3,6.716896551724138,-0.4534575361019104
Jack Sholder,138.0,87.0,28.0,43485,1472,R,1985.0,5.4,0,1,5.4,13.636363636363637,0.0,Fantasy,1,6.448936170212766,-0.4472926115304873
James Ivory,55.0,117.0,133.0,29610,1665,Unrated,1985.0,7.4,0,7,7.057142857142857,6.9888813333333335,-2.0,Drama,6,6.716896551724138,-0.42616373368115545
James DeMonaco,361.0,85.0,65.0,139329,3708,R,2013.0,5.7,31000,3,6.1000000000000005,21.47455,0.0,Horror,1,5.64861111111111,-0.3752750835824994
Scott Derrickson,411.0,110.0,301.0,155153,2239,R,2012.0,6.8,58000,5,6.14,16.01898,4.0,Horror,2,5.64861111111111,-0.40083149816948965
David Raynr,24.0,113.0,9.0,1466,159,R,2002.0,5.4,63,3,5.366666666666667,6.3946716666666665,3.0,Biography,1,7.115418502202643,-0.49515484411226296
Richard Brooks,70.0,108.0,174.0,33741,649,Approved,1958.0,8.1,0,4,7.8,0.21929493333333336,-2.0,Drama,2,6.716896551724138,-0.4720643993538419
Ted Post,78.0,95.0,57.0,32378,1186,G,1970.0,6.1,0,2,6.55,0.2445088,2.0,Action,1,6.197808219178082,-0.47318529473046433
Charles Martin Smith,35.0,98.0,188.0,12942,4277,PG,1997.0,5.1,902,3,6.133333333333333,8.209972,0.0,Comedy,1,6.131214802896219,-0.29815748167087963
Kunihiko Yuyama,39.0,93.0,8.0,9066,373,G,2000.0,5.6,38,1,5.6,0.3150735625,0.0,Action,1,6.197808219178082,-0.49117566552525355
Tom McLoughlin,158.0,86.0,41.0,25332,1862,R,1986.0,5.9,0,1,5.9,6.490685666666667,0.0,Horror,1,5.64861111111111,-0.42347358477726177
David Lean,122.0,161.0,767.0,149444,1035,PG,1957.0,8.2,0,4,8.0,9.066666666666666,0.0,Adventure,3,6.508219178082191,-0.4536817151772349
Patrick Read Johnson,16.0,100.0,32.0,2580,1441,PG,1990.0,5.3,710,2,5.6,5.123191,0.0,Adventure,2,6.508219178082191,-0.4464519399980206
Alfred Hitchcock,67.0,120.0,13000.0,15293,2811,PG,1976.0,6.8,609,8,7.35,2.2823521866213845,10.0,Comedy,2,6.131214802896219,-0.3825609035305449
Billy Wilder,183.0,125.0,0.0,109335,1328,Approved,1960.0,8.3,0,4,7.9750000000000005,6.449579133333333,1.0,Comedy,3,7.195454545454546,-0.44107164219023315
Adam Marcus,112.0,91.0,18.0,19331,2899,R,1993.0,4.3,949,1,4.3,6.3740272,0.0,Fantasy,1,6.448936170212766,-0.388725828101968
Alfred Hitchcock,64.0,128.0,13000.0,18656,70,Approved,1966.0,6.7,933,8,7.35,1.9706315333333333,21.0,Thriller,2,5.326315789473685,-0.5007593209953749
Michel Gondry,114.0,100.0,1000.0,7721,2165,R,2005.0,7.2,635,4,6.925000000000001,3.898176,0.0,Comedy,2,6.131214802896219,-0.3939940363720931
John Maclean,246.0,84.0,85.0,27650,14696,R,2015.0,6.9,0,1,6.9,0.013730536409949055,0.0,Western,1,6.583333333333333,0.31659758763766493
Michael Schultz,7.0,97.0,78.0,1361,1163,R,1985.0,6.6,889,3,6.8,1.5353396666666668,-19.0,Comedy,1,6.131214802896219,-0.45076738719801673
Benny Boom,49.0,84.0,23.0,8265,4815,R,2009.0,5.9,545,1,5.9,3.3390136666666668,0.0,Action,1,6.197808219178082,-0.3558835935669322
Richard Brooks,42.0,146.0,174.0,7998,1444,Approved,1960.0,7.9,808,4,7.8,1.3819261333333333,8.0,Drama,2,6.716896551724138,-0.4416320898785443
Stanley Kramer,73.0,186.0,176.0,44457,3847,Not Rated,1961.0,8.3,0,2,7.95,3.8191700666666666,0.0,Drama,1,7.2603448275862075,-0.3633935925903022
David Raynr,16.0,94.0,9.0,1004,1936,R,1999.0,5.2,143,3,5.366666666666667,3.297870153621068,0.0,Comedy,2,6.131214802896219,-0.4285736587408936
Howard Hawks,91.0,126.0,393.0,21316,2269,Approved,1948.0,7.8,0,1,7.8,1.8264224666666669,0.0,Action,1,7.032,-0.4183174660447988
Nnegest Likké,37.0,99.0,18.0,8279,2321,PG-13,2006.0,3.0,837,1,3.0,2.353179,0.0,Comedy,1,6.131214802896219,-0.4149547799149317
Richard Linklater,405.0,109.0,0.0,95362,328,R,2013.0,7.9,62000,11,7.327272727272727,2.704835666666667,18.0,Drama,5,6.716896551724138,-0.4893822329226577
Christopher Leitch,29.0,95.0,4.0,8465,1389,PG,1987.0,3.2,491,1,3.2,2.6295676666666665,0.0,Comedy,1,6.131214802896219,-0.44959044705256324
Don Coscarelli,81.0,97.0,152.0,9502,1395,R,1988.0,6.5,812,3,6.633333333333333,2.427617,-14.0,Action,2,6.197808219178082,-0.4483574621382786
Michael Schultz,17.0,94.0,78.0,806,3049,R,2004.0,6.9,187,3,6.8,1.3019928084784254,0.0,Drama,1,6.716896551724138,-0.3903511263980704
Patricia Cardoso,75.0,90.0,15.0,6000,2510,PG-13,2002.0,7.0,595,2,6.65,1.9483096666666666,-8.0,Comedy,1,6.131214802896219,-0.3896225444032659
Deepa Mehta,91.0,117.0,375.0,12560,1394,PG-13,2005.0,7.8,0,2,7.8,0.19532466666666667,0.0,Drama,2,6.716896551724138,-0.4272285842889467
Damien O'Donnell,82.0,96.0,70.0,14548,1616,R,1999.0,6.9,1000,1,6.9,2.1950773684210527,0.0,Comedy,1,6.131214802896219,-0.4345704490058233
Peter M. Cohen,48.0,82.0,0.0,3665,858,R,2000.0,4.4,131,1,4.4,1.3808356666666666,0.0,Comedy,1,6.131214802896219,-0.4559795506993108
Mira Nair,33.0,109.0,300.0,8239,1292,R,1996.0,6.0,0,5,6.68,1.3696983333333332,-5.0,Crime,1,6.804885993485342,-0.43698037406556145
Nicole Holofcener,133.0,90.0,132.0,9808,3692,R,2010.0,6.6,0,5,6.659999999999999,0.3725882678983834,14.0,Comedy,5,6.131214802896219,-0.36832553224744063
Mel Stuart,104.0,89.0,21.0,128334,1011,G,1971.0,7.8,0,1,7.8,0.43707039999999997,0.0,Family,1,5.709090909090909,-0.4731292499616332
Anthony Hickox,22.0,98.0,16.0,3943,1806,R,1993.0,5.3,217,1,5.3,1.300893,0.0,Fantasy,1,6.448936170212766,-0.4394463438941307
Tom Schulman,30.0,95.0,45.0,8005,1363,R,1997.0,5.3,417,1,5.3,1.1866633333333334,0.0,Comedy,1,6.131214802896219,-0.43698037406556145
Terrence Malick,112.0,94.0,0.0,37594,1618,PG,1978.0,8.0,0,4,7.25,1.9434926,0.0,Drama,3,6.716896551724138,-0.4277890319772579
Jill Sprecher,79.0,104.0,11.0,8603,12250,R,2001.0,7.1,430,2,6.75,0.7305411111111111,4.0,Drama,1,6.716896551724138,0.1694800694559775
Darren Stein,49.0,87.0,18.0,18711,9555,R,1999.0,5.4,0,2,5.5,0.8776991428571429,2.0,Comedy,2,6.131214802896219,-0.17592384085020904
Julian Schnabel,42.0,108.0,232.0,15885,11459,R,1996.0,6.9,0,2,7.45,0.8975730303030303,0.0,Biography,2,7.115418502202643,0.11719030013654344
Noah Baumbach,345.0,86.0,387.0,43982,2260,R,2012.0,7.4,11000,3,7.033333333333334,6.957599315068493,7.0,Comedy,3,7.195454545454546,-0.4074447808915617
Gavin Hood,152.0,94.0,151.0,25063,278,R,2005.0,7.3,0,4,6.875,0.9707876666666667,0.0,Crime,1,6.804885993485342,-0.49190424752005807
Todd Solondz,148.0,134.0,377.0,55329,36859,,1998.0,7.8,0,3,7.266666666666667,1.0,3.0,Comedy,3,6.131214802896219,1.3915362538185279
George Gallo,23.0,89.0,269.0,761,539,R,2003.0,6.6,26,2,5.949999999999999,0.74133,0.0,Comedy,1,6.131214802896219,-0.4732413394992954
Kevin Smith,254.0,102.0,0.0,31089,43810,R,2014.0,5.4,20000,12,6.566666666666666,0.6073276666666667,17.0,Comedy,9,6.131214802896219,1.9281649153764924
Chan-wook Park,305.0,120.0,0.0,356181,852,R,2003.0,8.4,43000,3,7.633333333333333,0.7270966666666666,0.0,Drama,2,6.716896551724138,-0.45676417746294645
David Nixon,19.0,110.0,13.0,3942,1567,PG,2010.0,6.3,0,1,6.3,0.8138794285714286,0.0,Drama,1,6.716896551724138,-0.4440980597071136
Jason Eisener,272.0,86.0,59.0,37495,1249,Not Rated,2011.0,6.1,37000,1,6.1,0.234334,0.0,Action,1,6.197808219178082,-0.44056723927075303
Enrique Begne,5.0,101.0,0.0,368,1335,R,2016.0,5.0,174,1,5.0,1.0350896666666667,0.0,Action,1,6.197808219178082,-0.44370574632529575
Matthew Bright,65.0,102.0,9.0,22246,1663,R,1996.0,6.9,0,1,6.9,2.57733,0.0,Comedy,1,6.131214802896219,-0.42465052492271527
Michael Landon Jr.,5.0,87.0,84.0,1289,2715,PG,2006.0,7.2,76,2,6.550000000000001,0.084242,-1.0,Drama,2,6.716896551724138,-0.4250428383045331
Andrea Arnold,248.0,123.0,121.0,47385,13636,Not Rated,2009.0,7.3,0,1,7.3,0.11447069653267873,0.0,Drama,1,6.716896551724138,0.24911968596499762
Whit Stillman,152.0,99.0,89.0,7625,2452,PG-13,2011.0,5.7,0,2,6.6,0.306092781625957,21.0,Comedy,2,6.131214802896219,-0.4048106767564991
Leslye Headland,156.0,87.0,21.0,37156,8353,R,2012.0,5.3,0,1,5.3,0.13942266666666667,0.0,Comedy,1,6.131214802896219,-0.08782146424768994
Bobby Roth,1.0,120.0,40.0,758,2330,PG-13,2004.0,5.0,47,1,5.0,0.5972771235955057,0.0,Drama,1,6.716896551724138,-0.3963479166630001
Tim Heidecker,82.0,93.0,78.0,7988,1467,R,2012.0,5.3,0,1,5.3,0.06693433333333333,0.0,Comedy,1,6.131214802896219,-0.44460246262659364
Rupert Wyatt,175.0,111.0,81.0,48562,3784,R,2014.0,6.0,0,3,6.533333333333334,1.34524884,0.0,Crime,2,6.804885993485342,-0.2987739741280219
Marco Kreuzpaintner,40.0,98.0,7.0,11074,362,R,2004.0,7.4,442,2,7.45,0.03519111111111111,0.0,Comedy,1,6.131214802896219,-0.48417006942136365
Kate Connor,8.0,100.0,27.0,266,4374,R,2011.0,5.9,348,1,5.9,0.024559333333333332,0.0,Drama,1,6.716896551724138,-0.3493824003825224
Deon Taylor,63.0,88.0,26.0,4122,1495,R,2009.0,4.1,0,1,4.1,0.0286,0.0,Horror,1,5.64861111111111,-0.44622776092269606
Jason Alexander,20.0,97.0,700.0,1238,1030,R,1999.0,6.7,117,1,6.7,0.013284,0.0,Comedy,1,6.131214802896219,-0.44852559644477197
Xavier Gens,174.0,122.0,87.0,30511,4920,R,2011.0,5.8,0,2,6.05,0.007333333333333333,0.0,Drama,1,6.716896551724138,-0.3191742699825493
Conor McPherson,90.0,86.0,0.0,2437,975,R,2009.0,6.2,580,1,6.2,0.03362112125162973,0.0,Drama,1,6.716896551724138,-0.44931022320840763
Will Canon,58.0,83.0,8.0,7358,4756,R,2015.0,5.3,0,1,5.3,7.124007333333333,0.0,Horror,1,5.64861111111111,-0.3886137385643057
Philip Zlotorynski,14.0,80.0,0.0,1257,313,R,2005.0,3.3,48,1,3.3,0.25227113333333334,0.0,Comedy,1,6.131214802896219,-0.4879250689330486
Tim Burton,451.0,108.0,13000.0,306336,79957,PG,2010.0,6.5,24000,16,6.93125,1.67092603,0.0,Adventure,4,6.508219178082191,3.755952961265777
Lance Kawas,69.6,90.0,66.0,62,3882,PG-13,2009.0,6.2,54,1,6.2,4.3262858,0.0,Comedy,1,6.131214802896219,-0.36742881594614274
Francesca Gregorini,21.0,96.0,15.0,2280,1929,R,2009.0,5.9,448,1,5.9,0.0016683333333333333,0.0,Drama,1,6.716896551724138,-0.43698037406556145
Marcio Garcia,9.0,85.0,74.0,1370,844,,2013.0,5.5,433,1,5.5,0.5643564666666666,0.0,Action,1,6.197808219178082,-0.45732462515125766
David Wain,98.0,83.0,136.0,16987,7191,R,2014.0,5.5,0,4,5.75,8.806896325323475,0.0,Comedy,4,6.131214802896219,-0.22462674496445148
Craig Moss,29.0,80.0,19.0,2978,845,R,2013.0,2.6,2000,2,2.6500000000000004,1.1024375333333334,3.0,Comedy,2,6.131214802896219,-0.464554400330472
Michael Jai White,23.0,90.0,2000.0,13599,3666,R,2011.0,5.8,6000,1,5.8,0.4565376,0.0,Action,1,6.197808219178082,-0.3319524772760444
John Boorman,87.0,92.0,128.0,13640,2715,Approved,1967.0,7.4,3000,3,5.733333333333333,6.488286799999999,0.0,Crime,1,6.804885993485342,-0.39192037992534173
Paolo Monico,2.0,100.0,3.0,118,2890,,2009.0,5.1,32,1,5.1,3.5294923333333332,0.0,Comedy,1,6.131214802896219,-0.38059933662145573
Youssef Delara,17.0,88.0,8.0,704,4469,,2013.0,5.2,406,2,5.45,11.555232749999998,1.0,Thriller,1,5.326315789473685,-0.3248908364033234
Darin Scott,7.0,95.0,39.0,976,3024,R,2014.0,4.8,395,1,4.8,3.5294923333333332,0.0,Drama,1,5.1,-0.38452247043963406
Christian Sesma,6.0,82.0,9.0,520,4092,R,2015.0,3.9,398,1,3.9,1.998894,0.0,Thriller,1,5.326315789473685,-0.37280911375393017
Monte Hellman,9.0,97.0,96.0,240,277,,1988.0,6.2,37,1,6.2,0.03433766666666667,0.0,Adventure,1,6.508219178082191,-0.4879250689330486
Kenneth Branagh,343.0,105.0,0.0,103749,4671,PG,2015.0,7.0,56000,8,7.0875,2.117349042105263,0.0,Drama,4,6.716896551724138,-0.3340821784916269
Brian Caunter,11.0,94.0,0.0,706,1989,R,2009.0,6.2,229,1,6.2,0.5597744666666666,0.0,Action,1,6.197808219178082,-0.4018963487772809
Chris D'Arienzo,34.0,95.0,7.0,3443,3648,R,2010.0,5.9,480,1,5.9,2.400625873015873,0.0,Comedy,1,6.131214802896219,-0.33537120817474264
Walter Salles,71.0,113.0,179.0,28951,167,R,1998.0,8.0,0,3,6.566666666666666,1.9294579310344828,0.0,Drama,2,6.716896551724138,-0.4953790231875875
Frank Capra,21.0,136.0,964.0,4313,2167,Approved,1961.0,7.3,612,5,8.059999999999999,2.271735517241379,23.0,Comedy,4,6.131214802896219,-0.4140580636136338
Isaac Florentine,28.0,80.0,81.0,2425,1517,,2015.0,4.9,968,1,4.9,1.3805350666666667,0.0,Action,1,6.197808219178082,-0.44006283635127297
Susan Seidelman,35.0,105.0,39.0,746,1231,R,2005.0,6.5,88,1,6.5,2.0824993333333333,0.0,Comedy,1,6.131214802896219,-0.4656192509382633
Michael Polish,30.0,90.0,35.0,2157,423,,2014.0,4.3,421,5,5.779999999999999,0.24957839999999998,11.0,Drama,4,6.716896551724138,-0.4813117862109766
Heidi Ewing,73.0,93.0,4.0,5695,2305,PG-13,2010.0,6.4,0,1,6.4,0.033558333333333336,0.0,Documentary,1,7.166666666666667,-0.4092382134941575
Richard Donner,154.0,107.0,503.0,80961,673,R,1976.0,7.6,7000,12,6.825,0.590893,0.0,Fantasy,2,6.448936170212766,-0.47481059302656675
Alexandre Aja,251.0,89.0,192.0,55040,923,Unrated,2003.0,6.8,0,4,6.225,1.6570172727272727,0.0,Horror,3,5.64861111111111,-0.4572125356135954
Leon Ford,57.0,90.0,18.0,4173,362,PG-13,2010.0,6.1,0,1,6.1,0.2039660964230171,0.0,Comedy,1,6.131214802896219,-0.48859760615902204
Hank Braxtan,14.0,89.0,6.0,859,964,R,2015.0,4.0,369,1,4.0,1.4711706,0.0,Action,1,6.197808219178082,-0.4506552976603545
Craig Brewer,159.0,116.0,153.0,33567,727,R,2005.0,7.4,0,2,7.2,2.7752045,0.0,Crime,1,6.804885993485342,-0.46494671371228985
Billy Wilder,181.0,120.0,0.0,175196,527,Not Rated,1959.0,8.3,10000,4,7.9750000000000005,8.668972844615944,14.0,Comedy,3,7.195454545454546,-0.4860755915616217
John Carl Buechler,110.0,88.0,152.0,21359,1855,R,1988.0,5.3,0,1,5.3,6.846428928571428,0.0,Horror,1,5.64861111111111,-0.41579545144739843
Victor Fleming,213.0,102.0,149.0,291875,2509,Passed,1939.0,8.1,14000,3,7.766666666666666,7.929504285714286,-4.0,Adventure,1,7.2444444444444445,-0.42089552541103026
Mel Brooks,129.0,106.0,0.0,112671,2703,PG,1974.0,8.0,14000,6,7.2,30.821428571428573,0.0,Comedy,5,7.195454545454546,-0.3871005298058655
George A. Romero,280.0,95.0,0.0,40800,1797,R,2007.0,5.7,0,8,6.6375,0.47631,0.0,Horror,5,5.64861111111111,-0.43115171810712505
Rajkumar Hirani,15.0,144.0,124.0,27569,1761,PG-13,2006.0,8.2,349,1,8.2,0.010501196666666667,0.0,Comedy,1,6.131214802896219,-0.43524298623179675
Victor Nunez,61.0,113.0,9.0,5744,787,R,1997.0,7.1,381,2,7.15,3.353605925925926,4.0,Drama,2,6.716896551724138,-0.46612365385774335
Carroll Ballard,33.0,118.0,19.0,8856,681,G,1979.0,7.4,0,2,7.35,2.6507183703703703,0.0,Adventure,2,6.508219178082191,-0.469262160912286
Rohit Jugraj,1.0,141.0,2.0,745,434,,2015.0,6.6,50,1,6.6,0.8449396666666666,0.0,Romance,1,5.883333333333333,-0.48243268158759894
Thorbjørn Christoffersen,2.0,90.0,0.0,1828,197,Not Rated,2008.0,5.7,77,1,5.7,0.012318456271397446,0.0,Action,1,6.197808219178082,-0.4940339487356406
John Ford,27.0,109.0,673.0,5786,1949,Not Rated,1963.0,6.9,573,4,7.55,0.8106015629507348,14.0,Adventure,1,6.508219178082191,-0.4202229881850569
Alex van Warmerdam,19.0,95.0,53.0,1470,25,,1996.0,7.0,121,1,7.0,0.0848382641509434,0.0,Comedy,1,6.131214802896219,-0.5020483506784906
Victor Fleming,9.0,122.0,149.0,1553,2555,Passed,1943.0,7.0,116,3,7.766666666666666,0.9868119527978683,0.0,Drama,2,7.2603448275862075,-0.4053711244448103
Mel Brooks,121.0,93.0,0.0,95294,4701,R,1974.0,7.8,12000,6,7.2,45.96153846153846,0.0,Comedy,5,6.131214802896219,-0.3561638174110878
Joseph Zito,166.0,97.0,17.0,29488,467,R,1984.0,5.9,0,2,5.6,18.11111111111111,0.0,Horror,1,5.64861111111111,-0.485739322948635
Pawel Pawlikowski,269.0,82.0,84.0,34643,205,PG-13,2013.0,7.4,17000,2,7.1,10.615771951727007,9.0,Drama,2,7.2603448275862075,-0.49235260567070704
James Ivory,29.0,140.0,133.0,10755,1269,R,1987.0,7.8,963,7,7.057142857142857,1.204073846153846,0.0,Drama,6,6.716896551724138,-0.4512717901174968
Frank Sebastiano,20.0,86.0,3.0,6930,2753,R,2006.0,6.0,323,1,6.0,0.16964285714285715,0.0,Comedy,1,6.131214802896219,-0.4076689599668862
Rand Ravich,107.0,109.0,7.0,45500,52621,R,1999.0,5.3,1000,2,5.3,0.31337002941176473,0.0,Drama,2,6.716896551724138,2.2987889716566827
Stacy Peralta,74.0,105.0,147.0,3849,179,PG-13,2004.0,7.9,0,2,7.800000000000001,0.29184205128205126,3.0,Documentary,2,7.166666666666667,-0.4960515604135609
Nacho Vigalondo,173.0,66.0,76.0,40878,239,R,2007.0,7.2,0,1,7.2,0.014656923076923076,0.0,Horror,1,5.64861111111111,-0.49027894922395565
Hao Ning,5.0,99.0,0.0,1418,19,,2009.0,7.4,30,2,7.550000000000001,0.014988093333333332,3.0,Action,1,6.197808219178082,-0.5023846192914774
Tony Giglio,66.0,100.0,6.0,5012,1082,R,2007.0,5.3,254,1,5.3,7.414281384615385,0.0,Horror,1,5.64861111111111,-0.45794111760839995
Stanley Donen,169.0,103.0,134.0,150020,2510,Approved,1952.0,8.3,0,1,8.3,8.258960799748111,0.0,Comedy,1,6.131214802896219,-0.39248082761365294
Joe Cross,13.0,97.0,65.0,6429,67,,2010.0,7.6,10000,1,7.6,3.21344304,0.0,Documentary,1,7.166666666666667,-0.49969447038758363
Michael Tiddes,129.0,86.0,89.0,34620,3421,R,2013.0,5.1,0,3,4.433333333333334,16.0166732,0.0,Comedy,3,6.131214802896219,-0.39965455802403616
Dinesh D'Souza,30.0,87.0,67.0,9010,1111,PG,2012.0,5.1,0,1,5.1,13.3399796,0.0,Documentary,1,7.166666666666667,-0.4442661940136069
Tom Hanks,75.0,149.0,15000.0,50311,28713,PG,1996.0,6.9,0,2,6.5,0.9926851153846153,0.0,Comedy,2,6.131214802896219,0.8966609450397468
Tommy Lee Wallace,162.0,98.0,24.0,28589,684,R,1982.0,4.6,0,1,4.6,5.76,0.0,Horror,1,5.64861111111111,-0.47116768305254403
Don Taylor,74.0,98.0,11.0,23546,2373,G,1971.0,6.3,819,1,6.3,0.154532,0.0,Action,1,6.197808219178082,-0.4156833619097362
Martin Ritt,65.0,112.0,58.0,15277,1141,Approved,1963.0,7.9,1000,2,7.4,2.96999824,0.0,Drama,2,7.2603448275862075,-0.4513278348863279
Leslie Small,26.0,75.0,15.0,6062,1385,R,2013.0,6.7,0,2,7.1,12.8923628,2.0,Comedy,2,6.131214802896219,-0.42806925582141353
Gus Van Sant,63.0,104.0,835.0,36996,19923,R,1991.0,7.1,0,7,7.128571428571428,2.5605344,0.0,Drama,4,6.716896551724138,0.5686869578400383
Zach Braff,205.0,102.0,0.0,187595,1655,R,2004.0,7.6,0,2,7.15,10.7126892,0.0,Comedy,2,6.131214802896219,-0.43070335995647613
Richard Linklater,121.0,105.0,0.0,183288,36,R,1995.0,8.1,22000,11,7.327272727272727,2.16,-9.0,Drama,5,6.716896551724138,-0.5017120820655039
Éric Tessier,9.0,99.0,0.0,1003,79,,2003.0,6.6,39,1,6.6,2.5217605,0.0,Action,1,6.197808219178082,-0.49941424654342803
Alison Maclean,74.0,107.0,7.0,6221,2125,R,1999.0,7.0,500,1,7.0,0.5128336,0.0,Drama,1,6.716896551724138,-0.40156008016429423
Alice Wu,54.0,96.0,13.0,7776,1396,R,2004.0,7.6,774,1,7.6,0.24161364562118126,0.0,Comedy,1,6.131214802896219,-0.44084746311490863
Sarah Gavron,80.0,101.0,34.0,2560,150,PG-13,2007.0,6.7,430,1,6.7,0.14038435897435897,0.0,Drama,1,6.716896551724138,-0.4957713365694053
Jake Schreier,252.0,89.0,14.0,52509,1980,PG-13,2012.0,7.1,13000,2,6.75,1.3302552,0.0,Comedy,1,6.131214802896219,-0.42453843538505304
Isabel Coixet,72.0,106.0,148.0,21202,2972,R,2003.0,7.6,0,1,7.6,0.197796,0.0,Drama,1,6.716896551724138,-0.3902950816292393
James Ponsoldt,220.0,95.0,53.0,105591,10040,R,2013.0,7.1,10000,1,7.1,2.7407876,0.0,Comedy,1,6.131214802896219,0.027742849082077477
Randall Miller,1.0,34.0,19.0,97,1967,,1990.0,7.1,16,2,6.949999999999999,9.813470588235294,0.0,Comedy,2,6.131214802896219,-0.40139194585780086
Larry Charles,197.0,101.0,119.0,52286,338,R,2008.0,7.7,24000,5,6.540000000000001,5.1982692,0.0,Comedy,5,6.131214802896219,-0.4845063380343504
Joshua Tickell,14.0,112.0,9.0,578,1252,Not Rated,2008.0,7.6,588,1,7.6,0.0695132,0.0,Documentary,1,7.166666666666667,-0.44095955265257086
Tim Boxell,3.0,100.0,10.0,91,1064,,2006.0,6.6,144,1,6.6,0.0474664,0.0,Drama,1,6.716896551724138,-0.45194432734347023
Rawson Marshall Thurber,191.0,92.0,43.0,185345,4730,PG-13,2004.0,6.7,0,4,6.75,5.7162036,0.0,Comedy,3,7.195454545454546,-0.34293725196694375
Michael D. Sellers,18.0,100.0,0.0,806,1491,PG-13,2006.0,5.7,140,1,5.7,0.0287616,0.0,Comedy,1,6.131214802896219,-0.4389979857434817
Reed Cowan,28.0,80.0,0.0,1138,210,R,2010.0,7.1,0,1,7.1,0.0399404,0.0,Documentary,1,7.166666666666667,-0.49179215798239584
James Dodson,22.0,106.0,8.0,4820,1739,PG-13,2008.0,6.2,0,1,6.2,0.008250285714285713,0.0,Comedy,1,6.131214802896219,-0.4293022407356981
Stefan Ruzowitzky,62.0,103.0,24.0,10220,163,R,2000.0,6.1,560,3,5.633333333333333,0.0006815476190476191,0.0,Horror,1,5.64861111111111,-0.4952108888810941
Alex Rivera,47.0,90.0,8.0,5699,862,PG-13,2008.0,5.9,0,1,5.9,0.0302908,0.0,Drama,1,6.716896551724138,-0.45525096870450626
James Gunn,238.0,96.0,571.0,61787,4590,R,2010.0,6.8,19000,3,7.133333333333333,0.1288628,0.0,Comedy,2,6.131214802896219,-0.3160918076968377
John Murlowski,2.0,89.0,20.0,858,2579,TV-PG,2010.0,5.8,190,1,5.8,4.9575261600000005,0.0,Comedy,1,6.131214802896219,-0.3938259020655998
Benni Diez,95.0,87.0,2.0,3119,3157,Not Rated,2015.0,5.0,0,1,5.0,15.234915840000001,0.0,Comedy,1,6.131214802896219,-0.3818323215357403
